timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
3 5 9 0.39769261792042215 0.0023073820795778688
11 38 45 0.3988162720900645 0.0011837279099355391
16 32 48 0.39202814698673183 0.007971853013268193
17 74 81 0.39727227442802426 0.0027277255719757587
18 46 78 0.39009215591980445 0.009907844080195571
18 79 92 0.38931094783858705 0.01068905216141297
18 83 85 0.39861751307428067 0.0013824869257193506
19 3 25 0.39252609238473646 0.007473907615263564
19 81 94 0.39128765280661687 0.008712347193383152
19 83 85 0.39861751307428067 0.0013824869257193506
20 83 85 0.3982062737908917 0.0017937262091083372
21 83 85 0.3963391353913985 0.003660864608601544
22 83 85 0.3963391353913985 0.003660864608601544
23 83 85 0.3963391353913985 0.003660864608601544
24 16 65 0.397856803632122 0.0021431963678780197
24 83 85 0.3963391353913985 0.003660864608601544
25 76 79 0.39551523872433436 0.004484761275665661
25 83 85 0.3963391353913985 0.003660864608601544
25 95 106 0.3936017407346174 0.006398259265382622
26 83 85 0.3963391353913985 0.003660864608601544
26 95 123 0.39938443220750564 6.15567792494387E-4
26 119 126 0.3968126671153428 0.0031873328846572235
27 38 67 0.3924271212176642 0.007572878782335812
27 49 66 0.39516609500221206 0.004833904997787963
27 76 90 0.3960864918691456 0.003913508130854448
27 83 85 0.3963391353913985 0.003660864608601544
27 100 131 0.3917978249763149 0.008202175023685143
27 122 126 0.39330234043478934 0.0066976595652106785
27 139 145 0.39741039828064517 0.0025896017193548504
28 61 85 0.39818369337099163 0.0018163066290083907
28 71 115 0.39369918263386144 0.006300817366138578
28 79 106 0.3955519945479909 0.0044480054520091294
28 86 102 0.3969548697402273 0.0030451302597727103
28 112 128 0.39816319244052595 0.001836807559474074
28 139 145 0.39741039828064517 0.0025896017193548504
29 61 85 0.39818369337099163 0.0018163066290083907
29 115 137 0.3963195073599433 0.0036804926400567095
29 117 125 0.39675234619097255 0.003247653809027473
30 82 97 0.3947393728664044 0.005260627133595597
30 83 85 0.39928583001017864 7.141699898213782E-4
30 87 110 0.39240451228148304 0.00759548771851698
30 148 152 0.3920217969442579 0.007978203055742095
31 1 99 0.39276224719923747 0.0072377528007625536
31 43 77 0.3971721515663404 0.00282784843365963
31 58 84 0.39552139828731997 0.004478601712680053
31 83 85 0.39928583001017864 7.141699898213782E-4
31 86 95 0.39486140680404413 0.005138593195955887
31 105 135 0.39625962443214047 0.003740375567859555
31 132 141 0.392228821158633 0.007771178841367021
31 142 149 0.3985640154149356 0.0014359845850644426
32 77 94 0.397883155094111 0.002116844905889037
32 83 85 0.39928583001017864 7.141699898213782E-4
