timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
25 9 29 0.39313362019620335 0.006866379803796674
28 69 79 0.3949835265998027 0.005016473400197341
32 2 113 0.392085524823352 0.007914475176648006
38 97 109 0.39838025806755306 0.0016197419324469609
47 200 224 0.39943702619984367 5.629738001563522E-4
49 69 98 0.3926414967168043 0.007358503283195705
51 56 93 0.3977548208287497 0.0022451791712503333
52 118 158 0.39323591794485563 0.006764082055144394
53 167 175 0.39330174471500934 0.006698255284990684
57 158 173 0.3956137039253648 0.004386296074635199
57 254 258 0.3939228946309706 0.006077105369029445
60 133 134 0.38920536842623094 0.010794631573769087
63 157 239 0.3976994947565049 0.002300505243495121
64 132 170 0.3976286006603538 0.0023713993396461963
64 175 190 0.3906367822375764 0.009363217762423603
69 188 189 0.3918978765292656 0.008102123470734413
70 219 220 0.39351271992148845 0.00648728007851157
72 133 137 0.3993310213050588 6.689786949412024E-4
72 211 259 0.3968194540217057 0.0031805459782943135
73 216 232 0.3997730973598218 2.2690264017821704E-4
74 132 253 0.3961099413970539 0.0038900586029461115
83 143 259 0.39468145773251945 0.005318542267480575
84 275 277 0.3997625060407121 2.374939592879044E-4
85 242 269 0.3989267645378344 0.0010732354621656448
88 136 275 0.39360385953400606 0.00639614046599396
93 52 121 0.39131182492966116 0.008688175070338866
94 313 320 0.3960490030612196 0.003950996938780427
95 262 303 0.3966825702319412 0.0033174297680588216
106 368 372 0.39988044222499997 1.1955777500005649E-4
112 229 289 0.3917989718887277 0.008201028111272324
113 135 317 0.3991527366901408 8.472633098592364E-4
115 306 324 0.39502919167774375 0.0049708083222562705
118 339 341 0.3935373148640976 0.006462685135902424
121 294 298 0.39248227168893507 0.007517728311064953
122 337 338 0.3972941952728859 0.002705804727114125
123 306 337 0.3993422177661384 6.577822338616479E-4
124 186 216 0.39059162768605526 0.009408372313944757
124 196 197 0.39491469028730564 0.005085309712694386
129 142 288 0.392431948169668 0.007568051830332045
134 306 374 0.3993250492232167 6.749507767833118E-4
141 159 205 0.39539493014737687 0.004605069852623156
141 271 273 0.39924247185762973 7.575281423702895E-4
149 295 300 0.3943010029831613 0.005698997016838736
164 240 248 0.39402729715918255 0.005972702840817468
177 320 373 0.398045396925716 0.0019546030742840226
178 257 338 0.39087929718290165 0.00912070281709837
185 148 280 0.39763547587974646 0.002364524120253564
185 324 359 0.3955885897170303 0.004411410282969708
191 312 374 0.397836482824992 0.0021635171750080118
211 293 340 0.39339191130003004 0.006608088699969983
216 149 390 0.39943467315916825 5.653268408317702E-4
236 390 398 0.39582644155264596 0.004173558447354064
