timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
10 41 53 0.39527692963980465 0.004723070360195369
11 50 60 0.39340949010970416 0.006590509890295859
12 54 63 0.39512259693270474 0.004877403067295283
13 27 34 0.3934579284061211 0.006542071593878929
13 38 44 0.39498371672398946 0.005016283276010558
15 34 37 0.3991828816340313 8.171183659687054E-4
17 10 93 0.39535765077214785 0.004642349227852172
19 7 64 0.39935962196710895 6.403780328910758E-4
19 34 37 0.3931233562961982 0.00687664370380181
19 38 94 0.39669275828903255 0.003307241710967468
21 11 44 0.3894622624069991 0.010537737593000918
21 56 79 0.39929410919964264 7.058908003573783E-4
23 38 79 0.3941298551057917 0.00587014489420834
23 64 82 0.3988792171908743 0.0011207828091256977
28 83 98 0.38929249133111676 0.010707508668883259
30 27 64 0.39173035637778497 0.00826964362221505
31 2 119 0.39833910066686185 0.0016608993331381772
31 27 64 0.39173035637778497 0.00826964362221505
31 56 81 0.39629748424193806 0.003702515758061964
32 27 64 0.39173035637778497 0.00826964362221505
34 132 138 0.39086146219696566 0.009138537803034363
35 9 119 0.3964761446009626 0.0035238553990374344
37 113 117 0.3934806810647365 0.0065193189352635295
38 12 67 0.39316446723295034 0.006835532767049679
38 19 48 0.39553173770488687 0.004468262295113157
38 137 154 0.39339490041515646 0.006605099584843566
38 156 160 0.3962310310439196 0.0037689689560804207
39 18 114 0.39658663833129737 0.0034133616687026525
39 92 139 0.3963437145592596 0.0036562854407404255
39 127 148 0.3991336245564293 8.663754435707105E-4
40 24 72 0.39196268106539867 0.008037318934601356
40 111 165 0.3915678782002564 0.00843212179974362
41 12 94 0.3960208537587112 0.003979146241288811
41 26 118 0.3922942436971332 0.007705756302866795
44 85 118 0.39212797010011496 0.007872029899885058
45 23 89 0.3899541106808943 0.010045889319105716
46 26 146 0.3939492582595021 0.006050741740497911
47 49 109 0.39155513732910374 0.00844486267089628
48 3 76 0.3935944454874529 0.006405554512547096
48 148 171 0.39402474195176657 0.005975258048233456
48 159 183 0.3973049590383434 0.002695040961656625
49 159 179 0.39314871353453623 0.006851286465463791
49 202 212 0.396812945987067 0.0031870540129330105
52 125 131 0.395381901346364 0.004618098653636049
54 172 197 0.3938239209382093 0.00617607906179074
55 86 142 0.3959965280186749 0.004003471981325113
56 131 183 0.3900596008573284 0.009940399142671641
61 29 48 0.3938504411332837 0.006149558866716309
63 64 78 0.3955216179910819 0.004478382008918147
63 182 193 0.397821004533618 0.0021789954663820055
65 39 173 0.3893906093628305 0.010609390637169536
65 45 151 0.3931934030893144 0.006806596910685636
68 35 161 0.3954612743575514 0.0045387256424486155
68 147 151 0.39388475903878256 0.006115240961217461
68 150 200 0.3942600732709717 0.005739926729028344
71 35 186 0.3965482452926912 0.003451754707308796
71 78 180 0.3955491966758857 0.00445080332411435
73 42 140 0.3932777263112393 0.006722273688760716
77 25 187 0.3979707193571135 0.002029280642886544
77 176 180 0.3979144354743292 0.0020855645256708244
77 207 213 0.39550820003515563 0.00449179996484439
79 24 30 0.39217382801625533 0.00782617198374469
79 64 213 0.3943833621792209 0.005616637820779147
80 24 30 0.39217382801625533 0.00782617198374469
81 224 232 0.3907749624606513 0.009225037539348724
81 234 247 0.39533972853813204 0.004660271461867982
84 219 221 0.39921219539930364 7.878046006963846E-4
85 33 47 0.3939223087069339 0.006077691293066123
86 116 120 0.39478244434884624 0.005217555651153782
86 129 191 0.3909980384940481 0.00900196150595195
86 210 231 0.3987850743149898 0.0012149256850102486
87 35 221 0.39902002089545174 9.799791045482786E-4
88 58 211 0.3991147936670654 8.85206332934596E-4
88 78 198 0.39912753282530655 8.724671746934698E-4
89 54 216 0.3953625061808347 0.004637493819165339
90 17 220 0.3959246683680248 0.00407533163197521
90 242 275 0.39285362636843524 0.007146373631564784
95 20 194 0.3915851606836626 0.008414839316337408
95 123 224 0.39574779940628885 0.004252200593711175
95 234 258 0.3921746459873023 0.007825354012697738
96 43 107 0.39988221845448296 1.1778154551705944E-4
96 268 272 0.39218874164929546 0.007811258350704564
98 17 35 0.39670479829059985 0.003295201709400175
103 37 228 0.398888712869988 0.0011112871300120175
103 273 285 0.39179407001398026 0.008205929986019767
105 254 274 0.39393204667999177 0.006067953320008257
107 267 271 0.396447513634605 0.0035524863653950134
107 275 292 0.3887845736837601 0.011215426316239896
108 180 197 0.393206025404511 0.006793974595489027
108 188 195 0.39229783158976406 0.0077021684102359655
108 215 272 0.3985172554992017 0.0014827445007983275
108 267 285 0.39804714444960787 0.0019528555503921519
108 284 297 0.39751074989801716 0.002489250101982865
114 23 194 0.3914413194349379 0.008558680565062149
114 25 42 0.39146505948562127 0.008534940514378753
117 162 213 0.3958827908550012 0.004117209144998801
117 170 201 0.39185689290901515 0.008143107090984869
120 136 214 0.3899830087342397 0.010016991265760333
122 35 308 0.3950562350239978 0.004943764976002241
123 3 123 0.3983762633010033 0.0016237366989967361
124 27 89 0.39657045762962195 0.003429542370378069
126 67 133 0.3890522081323012 0.010947791867698842
129 67 133 0.39873719538514635 0.0012628046148536742
130 242 308 0.39298419369377885 0.007015806306221173
131 234 273 0.3917039970502751 0.008296002949724934
132 112 154 0.3973431897781591 0.002656810221840944
132 185 205 0.39737953258925696 0.002620467410743066
132 304 306 0.3979933885194888 0.0020066114805112334
134 29 142 0.39616587084333965 0.003834129156660371
134 121 281 0.390860859333273 0.009139140666726997
134 292 299 0.39595012651163247 0.00404987348836755
135 200 226 0.399256123297392 7.43876702608004E-4
139 85 162 0.39166339868863276 0.008336601311367264
140 299 308 0.3914280548871469 0.008571945112853141
141 78 134 0.3935980907955426 0.006401909204457434
142 35 308 0.3948129837208829 0.005187016279117107
142 215 282 0.3966176298039489 0.003382370196051143
142 242 315 0.3912900864437354 0.008709913556264604
144 36 178 0.3910949496842415 0.0089050503157585
144 78 171 0.39818922672223556 0.0018107732777644658
146 295 297 0.39102444393664076 0.008975556063359258
149 36 126 0.39995378392508824 4.621607491178681E-5
151 188 245 0.3978855837149106 0.0021144162850894044
154 93 171 0.39859543030551525 0.0014045696944847696
154 96 140 0.3934200908885182 0.006579909111481819
154 283 291 0.3982580498049849 0.0017419501950151073
155 173 270 0.39121976459629537 0.00878023540370465
155 235 285 0.3968638171292463 0.0031361828707537343
156 185 270 0.39113504686200234 0.008864953137997678
157 58 78 0.3995402127054872 4.5978729451284783E-4
158 195 272 0.39798912295754213 0.0020108770424578926
159 252 280 0.3948052389053604 0.005194761094639622
160 136 253 0.39501863649831964 0.00498136350168038
