[01/02/2021-18:58:41] #  215 | MSE = 0.94304 | Loss G = 470.4843 | Loss D = 734.9898 | time = 79.41 s 
[01/02/2021-19:00:01] #  216 | MSE = 0.95868 | Loss G = 472.6388 | Loss D = 734.1886 | time = 79.75 s 
[01/02/2021-19:01:20] #  217 | MSE = 0.97826 | Loss G = 473.1151 | Loss D = 735.0101 | time = 79.59 s 
[01/02/2021-19:02:40] #  218 | MSE = 0.98662 | Loss G = 474.4118 | Loss D = 734.7633 | time = 79.86 s 
[01/02/2021-19:04:00] #  219 | MSE = 0.97528 | Loss G = 473.6243 | Loss D = 734.7448 | time = 79.59 s 
[01/02/2021-19:05:19] #  220 | MSE = 0.96104 | Loss G = 472.8850 | Loss D = 734.7073 | time = 79.40 s 
[01/02/2021-19:06:38] #  221 | MSE = 0.95277 | Loss G = 470.1178 | Loss D = 735.0761 | time = 79.21 s 
[01/02/2021-19:07:57] #  222 | MSE = 0.94930 | Loss G = 470.1976 | Loss D = 734.7007 | time = 79.30 s 
[01/02/2021-19:09:17] #  223 | MSE = 0.92539 | Loss G = 467.9213 | Loss D = 734.5348 | time = 79.70 s 
[01/02/2021-19:10:37] #  224 | MSE = 0.94569 | Loss G = 470.8472 | Loss D = 734.8361 | time = 79.85 s 
[01/02/2021-19:11:57] #  225 | MSE = 0.94964 | Loss G = 471.6260 | Loss D = 734.5109 | time = 79.97 s 
[01/02/2021-19:13:16] #  226 | MSE = 0.95730 | Loss G = 470.7856 | Loss D = 735.8110 | time = 78.84 s 
[01/02/2021-19:14:35] #  227 | MSE = 0.92394 | Loss G = 466.5397 | Loss D = 735.9290 | time = 79.07 s 
[01/02/2021-19:15:53] #  228 | MSE = 0.91334 | Loss G = 467.0234 | Loss D = 734.9285 | time = 78.83 s 
[01/02/2021-19:17:12] #  229 | MSE = 0.90992 | Loss G = 465.9625 | Loss D = 735.1140 | time = 78.68 s 
[01/02/2021-19:18:31] #  230 | MSE = 0.92369 | Loss G = 469.2645 | Loss D = 734.8167 | time = 79.55 s 
[01/02/2021-19:19:51] #  231 | MSE = 0.92811 | Loss G = 467.7318 | Loss D = 735.1376 | time = 80.07 s 
[01/02/2021-19:21:11] #  232 | MSE = 0.94527 | Loss G = 470.3123 | Loss D = 734.6590 | time = 79.89 s 
[01/02/2021-19:22:34] #  233 | MSE = 0.96544 | Loss G = 472.1878 | Loss D = 735.1743 | time = 82.64 s 
[01/02/2021-19:23:54] #  234 | MSE = 0.91230 | Loss G = 466.7845 | Loss D = 734.9658 | time = 79.82 s 
[01/02/2021-19:25:13] #  235 | MSE = 0.86462 | Loss G = 461.5521 | Loss D = 735.1101 | time = 79.79 s 
[01/02/2021-19:26:33] #  236 | MSE = 0.88473 | Loss G = 464.5254 | Loss D = 734.8360 | time = 79.64 s 
[01/02/2021-19:27:53] #  237 | MSE = 0.92652 | Loss G = 467.1206 | Loss D = 735.0819 | time = 79.90 s 
[01/02/2021-19:29:12] #  238 | MSE = 0.88795 | Loss G = 463.9990 | Loss D = 734.9031 | time = 79.33 s 
[01/02/2021-19:30:32] #  239 | MSE = 0.89279 | Loss G = 465.8929 | Loss D = 734.7871 | time = 79.97 s 
[01/02/2021-19:31:52] #  240 | MSE = 0.91449 | Loss G = 467.3351 | Loss D = 734.7101 | time = 79.63 s 
[01/02/2021-19:33:11] #  241 | MSE = 0.95900 | Loss G = 470.0866 | Loss D = 735.5947 | time = 79.95 s 
[01/02/2021-19:34:31] #  242 | MSE = 0.89180 | Loss G = 461.7576 | Loss D = 736.5914 | time = 79.25 s 
[01/02/2021-19:35:51] #  243 | MSE = 0.93222 | Loss G = 468.4317 | Loss D = 734.9247 | time = 80.14 s 
[01/02/2021-19:37:11] #  244 | MSE = 0.88225 | Loss G = 462.5471 | Loss D = 735.2930 | time = 80.08 s 
[01/02/2021-19:38:30] #  245 | MSE = 0.83679 | Loss G = 457.4597 | Loss D = 735.8507 | time = 79.31 s 
[01/02/2021-19:39:49] #  246 | MSE = 0.88239 | Loss G = 464.0415 | Loss D = 735.0577 | time = 79.23 s 
[01/02/2021-19:41:09] #  247 | MSE = 0.88335 | Loss G = 463.5344 | Loss D = 734.8583 | time = 79.44 s 
[01/02/2021-19:42:28] #  248 | MSE = 0.87312 | Loss G = 461.8396 | Loss D = 735.2008 | time = 79.55 s 
[01/02/2021-19:43:48] #  249 | MSE = 0.87521 | Loss G = 462.2320 | Loss D = 735.2365 | time = 79.64 s 
[01/02/2021-19:45:06] #  250 | MSE = 0.86896 | Loss G = 462.1336 | Loss D = 734.7767 | time = 78.94 s 
[01/02/2021-19:45:06] Saving model to  /home/lda/Documents/MLCMS/Ex6/GAN/trained_models/trajectory-gan.pt 
[01/02/2021-19:46:26] #  251 | MSE = 0.87354 | Loss G = 464.1526 | Loss D = 734.7509 | time = 79.24 s 
[01/02/2021-19:47:45] #  252 | MSE = 0.84991 | Loss G = 460.8970 | Loss D = 734.9506 | time = 79.87 s 
[01/02/2021-19:49:06] #  253 | MSE = 0.84924 | Loss G = 461.6071 | Loss D = 735.1270 | time = 80.14 s 
[01/02/2021-19:50:25] #  254 | MSE = 0.90230 | Loss G = 465.6217 | Loss D = 734.5771 | time = 79.80 s 
[01/02/2021-19:51:45] #  255 | MSE = 1.00147 | Loss G = 476.3191 | Loss D = 734.6144 | time = 79.89 s 
[01/02/2021-19:53:04] #  256 | MSE = 0.91759 | Loss G = 467.5968 | Loss D = 734.6874 | time = 79.43 s 
[01/02/2021-19:54:24] #  257 | MSE = 0.85668 | Loss G = 461.2612 | Loss D = 734.9436 | time = 79.79 s 
[01/02/2021-19:55:44] #  258 | MSE = 0.84706 | Loss G = 459.6070 | Loss D = 734.6575 | time = 79.63 s 
[01/02/2021-19:57:03] #  259 | MSE = 0.91400 | Loss G = 468.1362 | Loss D = 734.5583 | time = 78.98 s 
[01/02/2021-19:58:22] #  260 | MSE = 0.88797 | Loss G = 465.3917 | Loss D = 734.4529 | time = 79.30 s 
[01/02/2021-19:59:41] #  261 | MSE = 0.82716 | Loss G = 458.7134 | Loss D = 734.4400 | time = 79.49 s 
[01/02/2021-20:01:01] #  262 | MSE = 0.87368 | Loss G = 463.3403 | Loss D = 734.8512 | time = 79.94 s 
[01/02/2021-20:02:21] #  263 | MSE = 0.83281 | Loss G = 459.7331 | Loss D = 734.9465 | time = 79.41 s 
[01/02/2021-20:03:40] #  264 | MSE = 0.82938 | Loss G = 459.2613 | Loss D = 735.1314 | time = 79.32 s 
[01/02/2021-20:05:00] #  265 | MSE = 0.90196 | Loss G = 465.8871 | Loss D = 734.7974 | time = 79.88 s 
[01/02/2021-20:06:19] #  266 | MSE = 0.82783 | Loss G = 459.6329 | Loss D = 734.6322 | time = 79.42 s 
[01/02/2021-20:07:38] #  267 | MSE = 0.84706 | Loss G = 461.0372 | Loss D = 734.7666 | time = 79.21 s 
[01/02/2021-20:08:58] #  268 | MSE = 0.89379 | Loss G = 465.0068 | Loss D = 734.5288 | time = 79.66 s 
[01/02/2021-20:10:17] #  269 | MSE = 0.86401 | Loss G = 463.0247 | Loss D = 734.8879 | time = 79.31 s 
[01/02/2021-20:11:37] #  270 | MSE = 0.82785 | Loss G = 457.5944 | Loss D = 735.0819 | time = 79.88 s 
[01/02/2021-20:12:56] #  271 | MSE = 0.90419 | Loss G = 466.2246 | Loss D = 735.0120 | time = 79.32 s 
[01/02/2021-20:14:16] #  272 | MSE = 0.82205 | Loss G = 457.3153 | Loss D = 735.3802 | time = 79.78 s 
[01/02/2021-20:15:35] #  273 | MSE = 0.81636 | Loss G = 456.2611 | Loss D = 735.0636 | time = 79.12 s 
[01/02/2021-20:16:55] #  274 | MSE = 0.78512 | Loss G = 453.9344 | Loss D = 736.1990 | time = 80.08 s 
[01/02/2021-20:18:15] #  275 | MSE = 0.91787 | Loss G = 465.9646 | Loss D = 735.9284 | time = 79.97 s 
[01/02/2021-20:19:34] #  276 | MSE = 0.79783 | Loss G = 452.9913 | Loss D = 736.6025 | time = 79.41 s 
[01/02/2021-20:20:54] #  277 | MSE = 0.83163 | Loss G = 457.4840 | Loss D = 736.1289 | time = 79.59 s 
[01/02/2021-20:22:13] #  278 | MSE = 0.82722 | Loss G = 453.9665 | Loss D = 738.3968 | time = 79.47 s 
[01/02/2021-20:23:33] #  279 | MSE = 0.86301 | Loss G = 456.5854 | Loss D = 738.5629 | time = 80.07 s 
[01/02/2021-20:24:52] #  280 | MSE = 0.81229 | Loss G = 451.6793 | Loss D = 738.2075 | time = 79.28 s 
[01/02/2021-20:26:11] #  281 | MSE = 0.85202 | Loss G = 455.7238 | Loss D = 738.2390 | time = 79.11 s 
[01/02/2021-20:27:31] #  282 | MSE = 0.83846 | Loss G = 454.9734 | Loss D = 737.8783 | time = 79.86 s 
[01/02/2021-20:28:51] #  283 | MSE = 0.82281 | Loss G = 453.9657 | Loss D = 737.6541 | time = 80.08 s 
[01/02/2021-20:30:11] #  284 | MSE = 0.83135 | Loss G = 454.8484 | Loss D = 737.5330 | time = 79.95 s 
[01/02/2021-20:31:31] #  285 | MSE = 0.79094 | Loss G = 450.2039 | Loss D = 737.8711 | time = 80.04 s 
[01/02/2021-20:32:51] #  286 | MSE = 0.78811 | Loss G = 450.0314 | Loss D = 737.5642 | time = 79.68 s 
[01/02/2021-20:34:10] #  287 | MSE = 0.83686 | Loss G = 453.8235 | Loss D = 737.4808 | time = 79.33 s 
[01/02/2021-20:35:29] #  288 | MSE = 0.84019 | Loss G = 455.5095 | Loss D = 737.2988 | time = 79.08 s 
[01/02/2021-20:36:49] #  289 | MSE = 0.91946 | Loss G = 463.9592 | Loss D = 737.2020 | time = 79.84 s 
[01/02/2021-20:38:08] #  290 | MSE = 0.79130 | Loss G = 450.3125 | Loss D = 737.1684 | time = 79.46 s 
[01/02/2021-20:39:28] #  291 | MSE = 0.80172 | Loss G = 451.7306 | Loss D = 736.9022 | time = 79.63 s 
[01/02/2021-20:40:47] #  292 | MSE = 0.79938 | Loss G = 451.7607 | Loss D = 736.8414 | time = 79.76 s 
[01/02/2021-20:42:07] #  293 | MSE = 0.80345 | Loss G = 452.5524 | Loss D = 736.7931 | time = 79.92 s 
[01/02/2021-20:43:27] #  294 | MSE = 0.81821 | Loss G = 453.5676 | Loss D = 736.9717 | time = 79.68 s 
[01/02/2021-20:44:47] #  295 | MSE = 0.76069 | Loss G = 448.2992 | Loss D = 736.8497 | time = 79.86 s 
[01/02/2021-20:46:06] #  296 | MSE = 0.81183 | Loss G = 453.7224 | Loss D = 736.8629 | time = 79.54 s 
[01/02/2021-20:47:26] #  297 | MSE = 0.89344 | Loss G = 461.9278 | Loss D = 736.9474 | time = 79.65 s 
[01/02/2021-20:48:45] #  298 | MSE = 0.81998 | Loss G = 454.4118 | Loss D = 736.9417 | time = 79.44 s 
[01/02/2021-20:50:05] #  299 | MSE = 0.75620 | Loss G = 448.1979 | Loss D = 736.5714 | time = 79.91 s 
[01/02/2021-20:51:25] #  300 | MSE = 0.85166 | Loss G = 457.4609 | Loss D = 736.6572 | time = 79.82 s 
[01/02/2021-20:51:25] Saving model to  /home/lda/Documents/MLCMS/Ex6/GAN/trained_models/trajectory-gan.pt 
[01/02/2021-20:52:44] #  301 | MSE = 0.81224 | Loss G = 453.1841 | Loss D = 736.9425 | time = 79.85 s 
[01/02/2021-20:54:04] #  302 | MSE = 0.85231 | Loss G = 457.0662 | Loss D = 736.5913 | time = 79.26 s 
[01/02/2021-20:55:24] #  303 | MSE = 0.87557 | Loss G = 459.5525 | Loss D = 736.9292 | time = 80.13 s 
[01/02/2021-20:56:43] #  304 | MSE = 0.81229 | Loss G = 453.5314 | Loss D = 736.4259 | time = 79.63 s 
[01/02/2021-20:58:03] #  305 | MSE = 0.78469 | Loss G = 450.4920 | Loss D = 736.5592 | time = 79.90 s 
[01/02/2021-20:59:23] #  306 | MSE = 0.80615 | Loss G = 452.1466 | Loss D = 736.7385 | time = 79.94 s 
[01/02/2021-21:00:43] #  307 | MSE = 0.80125 | Loss G = 452.4238 | Loss D = 736.7503 | time = 80.06 s 
[01/02/2021-21:02:03] #  308 | MSE = 0.77652 | Loss G = 450.0302 | Loss D = 737.2067 | time = 80.07 s 
[01/02/2021-21:03:23] #  309 | MSE = 0.78091 | Loss G = 449.9806 | Loss D = 736.6122 | time = 79.56 s 
[01/02/2021-21:04:42] #  310 | MSE = 0.83841 | Loss G = 455.9636 | Loss D = 736.8769 | time = 79.84 s 
[01/02/2021-21:06:02] #  311 | MSE = 0.75940 | Loss G = 447.9098 | Loss D = 736.6724 | time = 79.54 s 
[01/02/2021-21:07:22] #  312 | MSE = 0.75034 | Loss G = 446.3091 | Loss D = 736.6235 | time = 79.77 s 
[01/02/2021-21:08:42] #  313 | MSE = 0.76707 | Loss G = 448.4280 | Loss D = 736.8442 | time = 80.27 s 
[01/02/2021-21:10:01] #  314 | MSE = 0.78541 | Loss G = 450.1963 | Loss D = 737.6114 | time = 79.31 s 
[01/02/2021-21:11:21] #  315 | MSE = 0.78349 | Loss G = 450.0987 | Loss D = 737.3355 | time = 80.01 s 
[01/02/2021-21:12:41] #  316 | MSE = 0.77125 | Loss G = 448.3743 | Loss D = 737.2359 | time = 79.97 s 
[01/02/2021-21:14:00] #  317 | MSE = 0.77119 | Loss G = 448.7794 | Loss D = 736.9501 | time = 79.41 s 
[01/02/2021-21:15:20] #  318 | MSE = 0.78413 | Loss G = 450.3221 | Loss D = 736.7802 | time = 80.06 s 
[01/02/2021-21:16:40] #  319 | MSE = 0.80320 | Loss G = 451.8688 | Loss D = 736.7169 | time = 79.63 s 
[01/02/2021-21:17:59] #  320 | MSE = 0.75636 | Loss G = 447.9546 | Loss D = 736.7982 | time = 79.51 s 
[01/02/2021-21:19:18] #  321 | MSE = 0.77812 | Loss G = 450.3727 | Loss D = 736.4410 | time = 78.99 s 
[01/02/2021-21:20:38] #  322 | MSE = 0.78300 | Loss G = 450.9602 | Loss D = 736.9049 | time = 79.43 s 
[01/02/2021-21:21:57] #  323 | MSE = 0.76860 | Loss G = 448.5657 | Loss D = 736.8509 | time = 79.40 s 
[01/02/2021-21:23:16] #  324 | MSE = 0.76918 | Loss G = 449.2412 | Loss D = 736.8874 | time = 78.83 s 
[01/02/2021-21:24:35] #  325 | MSE = 0.75683 | Loss G = 447.7699 | Loss D = 737.2066 | time = 79.50 s 
[01/02/2021-21:25:55] #  326 | MSE = 0.80127 | Loss G = 451.5547 | Loss D = 736.8556 | time = 79.90 s 
[01/02/2021-21:27:15] #  327 | MSE = 0.77690 | Loss G = 448.1809 | Loss D = 737.4951 | time = 79.82 s 
[01/02/2021-21:28:34] #  328 | MSE = 0.75412 | Loss G = 446.9074 | Loss D = 737.2041 | time = 79.23 s 
[01/02/2021-21:29:53] #  329 | MSE = 0.79870 | Loss G = 452.4879 | Loss D = 736.9068 | time = 79.16 s 
[01/02/2021-21:31:12] #  330 | MSE = 0.73041 | Loss G = 444.9837 | Loss D = 737.0680 | time = 79.39 s 
[01/02/2021-21:32:32] #  331 | MSE = 0.73939 | Loss G = 445.8896 | Loss D = 736.9584 | time = 79.51 s 
[01/02/2021-21:33:51] #  332 | MSE = 0.72850 | Loss G = 444.7722 | Loss D = 737.1623 | time = 79.55 s 
[01/02/2021-21:35:11] #  333 | MSE = 0.79054 | Loss G = 449.8697 | Loss D = 736.9844 | time = 79.40 s 
[01/02/2021-21:36:29] #  334 | MSE = 0.81919 | Loss G = 453.3902 | Loss D = 736.7581 | time = 78.48 s 
[01/02/2021-21:37:48] #  335 | MSE = 0.75209 | Loss G = 446.8741 | Loss D = 736.7478 | time = 79.17 s 
[01/02/2021-21:39:07] #  336 | MSE = 0.82213 | Loss G = 454.1153 | Loss D = 737.2854 | time = 78.81 s 
[01/02/2021-21:40:26] #  337 | MSE = 0.80510 | Loss G = 451.7716 | Loss D = 737.4179 | time = 79.53 s 
[01/02/2021-21:41:46] #  338 | MSE = 0.78401 | Loss G = 450.0670 | Loss D = 736.9404 | time = 79.66 s 
[01/02/2021-21:43:06] #  339 | MSE = 0.85761 | Loss G = 457.6885 | Loss D = 737.0671 | time = 80.19 s 
[01/02/2021-21:44:26] #  340 | MSE = 0.78043 | Loss G = 449.1598 | Loss D = 736.7053 | time = 79.76 s 
[01/02/2021-21:45:44] #  341 | MSE = 0.86929 | Loss G = 459.3473 | Loss D = 736.4099 | time = 78.82 s 
[01/02/2021-21:47:03] #  342 | MSE = 0.75496 | Loss G = 447.3627 | Loss D = 736.3835 | time = 78.54 s 
[01/02/2021-21:48:22] #  343 | MSE = 0.76258 | Loss G = 448.5738 | Loss D = 736.3584 | time = 79.21 s 
[01/02/2021-21:49:41] #  344 | MSE = 0.79163 | Loss G = 451.4969 | Loss D = 736.3767 | time = 79.32 s 
[01/02/2021-21:51:01] #  345 | MSE = 0.77122 | Loss G = 449.7661 | Loss D = 736.2840 | time = 79.40 s 
[01/02/2021-21:52:20] #  346 | MSE = 0.70532 | Loss G = 443.2032 | Loss D = 736.4549 | time = 79.28 s 
[01/02/2021-21:53:40] #  347 | MSE = 0.75664 | Loss G = 448.0210 | Loss D = 736.1214 | time = 79.97 s 
[01/02/2021-21:54:59] #  348 | MSE = 0.76339 | Loss G = 448.7946 | Loss D = 736.1025 | time = 79.45 s 
[01/02/2021-21:56:18] #  349 | MSE = 0.86322 | Loss G = 458.5824 | Loss D = 735.8479 | time = 78.96 s 
[01/02/2021-21:57:38] #  350 | MSE = 0.77537 | Loss G = 450.3271 | Loss D = 736.0272 | time = 79.91 s 
[01/02/2021-21:57:38] Saving model to  /home/lda/Documents/MLCMS/Ex6/GAN/trained_models/trajectory-gan.pt 
[01/02/2021-21:58:57] #  351 | MSE = 0.75244 | Loss G = 448.1382 | Loss D = 736.0996 | time = 79.13 s 
[01/02/2021-22:00:16] #  352 | MSE = 0.82376 | Loss G = 455.9493 | Loss D = 735.9980 | time = 79.41 s 
[01/02/2021-22:01:36] #  353 | MSE = 0.75913 | Loss G = 450.1850 | Loss D = 735.8859 | time = 79.70 s 
[01/02/2021-22:02:55] #  354 | MSE = 0.79572 | Loss G = 454.1425 | Loss D = 735.9843 | time = 79.10 s 
[01/02/2021-22:04:15] #  355 | MSE = 0.74662 | Loss G = 448.0430 | Loss D = 736.0657 | time = 79.70 s 
[01/02/2021-22:05:34] #  356 | MSE = 0.75585 | Loss G = 449.1426 | Loss D = 735.9280 | time = 79.41 s 
[01/02/2021-22:06:52] #  357 | MSE = 0.75456 | Loss G = 449.3649 | Loss D = 735.9548 | time = 78.29 s 
[01/02/2021-22:08:10] #  358 | MSE = 0.75149 | Loss G = 447.7072 | Loss D = 735.9992 | time = 78.00 s 
[01/02/2021-22:09:29] #  359 | MSE = 0.75339 | Loss G = 448.5303 | Loss D = 735.8885 | time = 79.19 s 
[01/02/2021-22:10:49] #  360 | MSE = 0.77134 | Loss G = 451.2153 | Loss D = 735.7909 | time = 79.36 s 
[01/02/2021-22:12:08] #  361 | MSE = 0.79212 | Loss G = 452.2468 | Loss D = 736.0566 | time = 79.81 s 
[01/02/2021-22:13:28] #  362 | MSE = 0.78276 | Loss G = 451.9547 | Loss D = 735.5748 | time = 79.85 s 
[01/02/2021-22:14:47] #  363 | MSE = 0.80799 | Loss G = 454.9766 | Loss D = 735.7643 | time = 79.48 s 
[01/02/2021-22:16:07] #  364 | MSE = 0.76787 | Loss G = 450.2851 | Loss D = 735.4460 | time = 79.87 s 
[01/02/2021-22:17:26] #  365 | MSE = 0.79520 | Loss G = 453.3864 | Loss D = 735.7773 | time = 79.09 s 
[01/02/2021-22:18:45] #  366 | MSE = 0.71937 | Loss G = 445.7935 | Loss D = 735.8270 | time = 79.09 s 
[01/02/2021-22:20:05] #  367 | MSE = 0.74193 | Loss G = 448.5799 | Loss D = 735.7512 | time = 79.76 s 
[01/02/2021-22:21:24] #  368 | MSE = 0.76885 | Loss G = 450.9179 | Loss D = 735.6898 | time = 79.13 s 
[01/02/2021-22:22:44] #  369 | MSE = 0.76025 | Loss G = 448.7471 | Loss D = 735.4784 | time = 79.58 s 
[01/02/2021-22:24:03] #  370 | MSE = 0.80676 | Loss G = 455.0609 | Loss D = 735.6259 | time = 79.64 s 
[01/02/2021-22:25:23] #  371 | MSE = 0.81460 | Loss G = 456.3117 | Loss D = 735.2875 | time = 79.86 s 
[01/02/2021-22:26:42] #  372 | MSE = 0.80307 | Loss G = 454.9127 | Loss D = 735.3712 | time = 79.00 s 
[01/02/2021-22:28:01] #  373 | MSE = 0.75934 | Loss G = 450.3125 | Loss D = 735.8894 | time = 78.74 s 
[01/02/2021-22:29:20] #  374 | MSE = 0.77162 | Loss G = 451.5102 | Loss D = 735.8411 | time = 79.64 s 
[01/02/2021-22:30:40] #  375 | MSE = 0.85866 | Loss G = 459.9609 | Loss D = 735.4885 | time = 79.71 s 
[01/02/2021-22:32:00] #  376 | MSE = 0.77583 | Loss G = 451.4619 | Loss D = 735.5106 | time = 79.78 s 
[01/02/2021-22:33:19] #  377 | MSE = 0.78077 | Loss G = 452.3417 | Loss D = 735.4614 | time = 79.73 s 
[01/02/2021-22:34:39] #  378 | MSE = 0.87761 | Loss G = 462.0596 | Loss D = 735.4031 | time = 79.73 s 
[01/02/2021-22:35:58] #  379 | MSE = 0.78362 | Loss G = 453.0654 | Loss D = 735.4963 | time = 79.26 s 
[01/02/2021-22:37:18] #  380 | MSE = 0.78307 | Loss G = 452.3797 | Loss D = 735.5982 | time = 79.57 s 
[01/02/2021-22:38:37] #  381 | MSE = 0.75253 | Loss G = 449.3670 | Loss D = 735.5249 | time = 79.84 s 
[01/02/2021-22:39:56] #  382 | MSE = 0.79540 | Loss G = 454.0520 | Loss D = 735.8114 | time = 79.09 s 
[01/02/2021-22:41:16] #  383 | MSE = 0.81246 | Loss G = 455.8037 | Loss D = 735.3096 | time = 79.43 s 
[01/02/2021-22:42:35] #  384 | MSE = 0.78752 | Loss G = 453.3962 | Loss D = 735.4395 | time = 79.75 s 
[01/02/2021-22:43:55] #  385 | MSE = 0.78761 | Loss G = 452.8265 | Loss D = 735.6094 | time = 79.73 s 
[01/02/2021-22:45:14] #  386 | MSE = 0.76781 | Loss G = 452.4653 | Loss D = 734.8887 | time = 79.02 s 
[01/02/2021-22:46:34] #  387 | MSE = 0.75570 | Loss G = 449.8016 | Loss D = 735.3395 | time = 79.50 s 
[01/02/2021-22:47:52] #  388 | MSE = 0.80160 | Loss G = 455.1865 | Loss D = 735.2097 | time = 78.81 s 
[01/02/2021-22:49:12] #  389 | MSE = 0.77023 | Loss G = 451.4058 | Loss D = 735.1784 | time = 79.30 s 
[01/02/2021-22:50:31] #  390 | MSE = 0.74741 | Loss G = 450.4247 | Loss D = 735.3486 | time = 79.46 s 
[01/02/2021-22:51:51] #  391 | MSE = 0.75831 | Loss G = 449.9697 | Loss D = 735.4546 | time = 79.67 s 
[01/02/2021-22:53:10] #  392 | MSE = 0.74808 | Loss G = 449.1813 | Loss D = 735.4875 | time = 79.56 s 
[01/02/2021-22:54:30] #  393 | MSE = 0.71862 | Loss G = 446.8006 | Loss D = 735.4464 | time = 79.54 s 
[01/02/2021-22:55:49] #  394 | MSE = 0.79975 | Loss G = 454.9200 | Loss D = 735.2898 | time = 79.55 s 
[01/02/2021-22:57:08] #  395 | MSE = 0.71550 | Loss G = 446.4431 | Loss D = 735.3920 | time = 79.46 s 
[01/02/2021-22:58:27] #  396 | MSE = 0.72043 | Loss G = 447.5109 | Loss D = 735.3448 | time = 79.06 s 
[01/02/2021-22:59:47] #  397 | MSE = 0.80333 | Loss G = 454.8056 | Loss D = 735.5555 | time = 79.99 s 
[01/02/2021-23:01:07] #  398 | MSE = 0.74589 | Loss G = 449.7570 | Loss D = 735.2235 | time = 80.11 s 
[01/02/2021-23:02:27] #  399 | MSE = 0.82662 | Loss G = 458.1060 | Loss D = 735.3212 | time = 79.70 s 
[01/02/2021-23:03:46] #  400 | MSE = 0.71494 | Loss G = 447.8337 | Loss D = 735.0963 | time = 79.37 s 
[01/02/2021-23:03:46] Saving model to  /home/lda/Documents/MLCMS/Ex6/GAN/trained_models/trajectory-gan.pt 
[01/02/2021-23:05:05] #  401 | MSE = 0.72136 | Loss G = 448.0038 | Loss D = 735.2976 | time = 79.20 s 
