timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
22 19 98 0.3977620836972813 0.0022379163027187454
33 19 119 0.39625798527731804 0.0037420147226819855
33 100 122 0.3996582658936379 3.4173410636212376E-4
35 43 89 0.3944016547008508 0.00559834529914921
43 107 118 0.39726370855472193 0.002736291445278094
46 158 187 0.39831442150170404 0.001685578498295981
49 95 112 0.3897344355756354 0.010265564424364604
63 116 159 0.3951648483367875 0.004835151663212522
69 182 187 0.391548210294288 0.008451789705712032
70 47 116 0.39513911624504994 0.004860883754950085
72 37 61 0.3972667595800707 0.002733240419929339
74 127 144 0.3988222310079518 0.0011777689920482448
75 141 187 0.39720530487599987 0.002794695124000157
79 19 25 0.3958178886876325 0.004182111312367509
79 141 167 0.39564304513286663 0.004356954867133389
79 149 156 0.3978168825048592 0.0021831174951408294
80 105 113 0.3965302493252578 0.0034697506747422002
85 143 167 0.38989058835188456 0.010109411648115463
88 109 189 0.3964316807017554 0.0035683192982446377
89 78 85 0.3960307639185554 0.003969236081444616
90 108 151 0.39545777957556233 0.004542220424437693
90 127 151 0.3915741945057456 0.008425805494254424
95 62 70 0.3967462027182069 0.003253797281793147
95 108 141 0.3984929319916004 0.0015070680083996146
95 143 171 0.3934931519200243 0.006506848079975702
96 190 192 0.3959595944077327 0.0040404055922673154
102 189 190 0.39440829919368736 0.0055917008063126605
112 169 193 0.39451924707104663 0.005480752928953392
118 101 170 0.396660355055836 0.0033396449441639997
