timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
154 14 160 0.39236292695505764 0.007637073044942377
193 104 147 0.39016972706988934 0.009830272930110684
194 104 147 0.39016972706988934 0.009830272930110684
195 104 147 0.39016972706988934 0.009830272930110684
196 104 147 0.39016972706988934 0.009830272930110684
197 104 147 0.39016972706988934 0.009830272930110684
220 116 183 0.39101698861614914 0.00898301138385088
221 116 183 0.39101698861614914 0.00898301138385088
222 116 183 0.39101698861614914 0.00898301138385088
223 116 183 0.39101698861614914 0.00898301138385088
224 116 183 0.39101698861614914 0.00898301138385088
